entry_filter,confidence_threshold,risk_multiplier,reward_points,stop_points,trailing_stop,partial_exit_fraction,trade_count,net_pnl,profit_factor,win_rate,expectancy,max_drawdown,avg_winner,avg_loser,meets_min_trades
confidence_no_high_vol,0.43108233117483813,1.25,11.25,15.0,True,0.0,16267,2342961.093750001,3.963062709084822,0.5675293539066822,144.03154200221311,-6294.0,339.437158118501,-112.39840085287848,True
confidence_and_adx,0.435759209344115,1.0,18.75,22.5,True,0.0,12701,2337618.825000004,5.283965907778956,0.5955436579796867,184.04998228485977,-4774.499999999534,381.1853285298785,-106.53397110503641,True
confidence_no_after_2pm,0.43108233117483813,1.0,15.0,22.5,True,0.5,18603,2335614.3449999997,3.5333592340498945,0.5288394344998119,125.5504136429608,-7257.420000000275,331.1199379955275,-105.18466685681692,True
confidence_and_adx,0.435759209344115,1.25,11.25,30.0,True,0.5,12701,2320532.7937500044,5.390593584183277,0.6466419966931738,182.70473141878628,-3619.6124999998137,346.89595762815065,-117.76374916443787,True
confidence_and_adx,0.435759209344115,1.25,11.25,22.5,True,0.5,12701,2288309.6062500044,5.329625292470062,0.6466419966931738,180.16767232895083,-3674.5499999998137,342.97252069889225,-117.76374916443787,True
confidence_no_after_2pm,0.435759209344115,1.25,11.25,15.0,True,0.0,11317,2285198.625000001,5.775926875106795,0.640629141998763,201.92618405937978,-5107.3125,381.19743103448275,-117.65004917629676,True
confidence_no_after_2pm,0.43108233117483813,1.0,11.25,30.0,True,0.0,18603,2280475.2000000007,3.54963678600729,0.5894748158899102,122.58642154491214,-6496.800000000629,289.52276126208284,-117.21024767396146,True
confidence_no_after_2pm,0.43108233117483813,1.0,15.0,15.0,True,0.5,18603,2273323.9949999996,3.465795068886018,0.5288394344998119,122.20201015965165,-7399.320000000298,324.78833096157757,-105.18466685681692,True
confidence_and_adx,0.435759209344115,1.0,18.75,15.0,True,0.0,12701,2245164.0750000044,5.114531527470084,0.5955436579796867,176.77065388552117,-4748.4749999996275,368.9623314383925,-106.53397110503641,True
confidence_and_adx,0.435759209344115,1.0,18.75,30.0,True,0.5,12701,2241898.0650000037,5.026323086440918,0.5760176364065822,176.51350799149702,-4555.829999999376,382.5462465828323,-103.40023676880165,True
confidence_no_after_2pm,0.435759209344115,1.0,22.5,30.0,True,0.0,11317,2239172.249999999,5.505182774826202,0.593620217372095,197.85917204206052,-7726.800000000629,407.29289222983,-108.42526178010449,True
confidence_and_adx,0.435759209344115,1.25,11.25,15.0,True,0.5,12701,2237575.528125005,5.233633234734429,0.6466419966931738,176.17317755491732,-3799.1437499998137,336.795231264459,-117.76374916443787,True
confidence_and_adx,0.435759209344115,1.0,18.75,22.5,True,0.5,12701,2216228.827500004,4.980222576711639,0.5760176364065822,174.49246732540774,-4674.254999999423,379.0376028567524,-103.40023676880165,True
confidence_no_after_2pm,0.43108233117483813,1.0,11.25,22.5,True,0.0,18603,2210209.200000001,3.467348349466704,0.5837230554211686,118.80928882438323,-6870.300000000629,286.029321300304,-115.80907563025205,True
confidence_no_after_2pm,0.435759209344115,1.0,22.5,22.5,True,0.0,11317,2187943.9499999993,5.402112162574899,0.593620217372095,193.33250419722535,-8098.050000000629,399.66736379874936,-108.42526178010449,True
confidence_no_high_vol,0.43108233117483813,1.25,11.25,30.0,True,0.5,16267,2183337.58125,3.7255434477944656,0.5675293539066822,134.21882223212637,-6358.6875,323.26718208405543,-113.8685207889126,True
confidence_and_adx,0.435759209344115,1.0,18.75,15.0,True,0.5,12701,2170001.452500004,4.897200805965759,0.5760176364065822,170.85280312573843,-4661.242499999236,372.7189348687808,-103.40023676880165,True
confidence_and_adx,0.435759209344115,1.0,15.0,30.0,True,0.0,12701,2161264.8000000045,4.960776077717762,0.5955436579796867,170.16493189512673,-4686.5999999996275,357.8704124801693,-106.53397110503641,True
confidence_no_high_vol,0.43108233117483813,1.25,11.25,22.5,True,0.5,16267,2160216.7687500003,3.6966808570717884,0.5675293539066822,132.79748993360795,-6358.6875,320.7627613193241,-113.8685207889126,True
confidence_no_after_2pm,0.435759209344115,1.0,22.5,30.0,True,0.5,11317,2155694.5949999997,5.257885242722737,0.5752407881947512,190.48286604223733,-8349.46500000055,408.905917050691,-105.32201477012676,True
confidence_threshold,0.435759209344115,1.0,11.25,30.0,True,0.5,18447,2130407.8800000036,3.6304961936599214,0.6363094270071015,115.48804033176145,-7297.665000000154,250.49378940194245,-120.71668206886237,True
confidence_no_after_2pm,0.435759209344115,1.0,22.5,22.5,True,0.5,11317,2130080.4449999994,5.207292681261178,0.5752407881947512,188.2195321198197,-8535.09000000055,404.97133179723477,-105.32201477012676,True
confidence_and_adx,0.43108233117483813,1.0,11.25,30.0,True,0.5,20899,2115457.8000000026,3.140497662733308,0.6028518110914398,101.22291975692629,-5250.540000000037,246.34968251448538,-119.07251204819265,True
confidence_no_after_2pm,0.435759209344115,1.0,22.5,15.0,True,0.0,11317,2110105.9499999993,5.2455032117329425,0.593620217372095,186.45453300344607,-8053.050000000629,388.0808797261087,-108.42526178010449,True
confidence_and_adx,0.435759209344115,1.0,15.0,22.5,True,0.0,12701,2107474.200000005,4.862198373733464,0.5955436579796867,165.92978505629517,-4886.999999999767,350.7590163934428,-106.53397110503641,True
confidence_no_high_vol,0.43108233117483813,1.25,11.25,15.0,True,0.5,16267,2103839.8781250007,3.626303437579004,0.5675293539066822,129.33176849603495,-6358.6875,314.65607905925054,-113.8685207889126,True
confidence_no_high_vol,0.43108233117483813,1.0,22.5,30.0,True,0.0,16267,2102416.9499999993,3.529502138220586,0.5096821786438802,129.24429519886883,-12896.999999999534,353.8264805210468,-104.57453447408146,True
confidence_threshold,0.435759209344115,1.0,11.25,22.5,True,0.5,18447,2094497.7300000032,3.586156556271444,0.6363094270071015,113.54137420718834,-7297.665000000154,247.434482024195,-120.71668206886237,True
confidence_no_after_2pm,0.435759209344115,1.0,22.5,15.0,True,0.5,11317,2091161.4449999994,5.130420643753693,0.5752407881947512,184.78054652293005,-8512.59000000055,398.99299078341,-105.32201477012676,True
confidence_no_after_2pm,0.43108233117483813,1.0,11.25,15.0,True,0.0,18603,2089438.575000001,3.338929298032767,0.574154706230178,112.31729156587652,-7528.875000000466,279.2594139125551,-112.93694374209856,True
confidence_no_after_2pm,0.435759209344115,1.0,18.75,30.0,True,0.0,11317,2088195.6000000003,5.2014198986200695,0.593620217372095,184.5184766280817,-5124.90000000014,384.8194403096159,-108.42526178010449,True
confidence_no_high_vol,0.43108233117483813,1.0,22.5,22.5,True,0.0,16267,2084314.6499999997,3.507722535199068,0.5096821786438802,128.13147169115385,-13639.499999999534,351.6431130141116,-104.57453447408146,True
confidence_and_adx,0.43108233117483813,1.0,11.25,22.5,True,0.5,20899,2076734.4000000032,3.101315908697333,0.6028518110914398,99.37003684386828,-5250.540000000037,243.27615286927553,-119.07251204819265,True
confidence_no_high_vol,0.43108233117483813,1.0,18.75,30.0,True,0.0,16267,2064148.8000000003,3.483460192425417,0.5096821786438802,126.89179320095901,-9952.199999999488,349.21085514413215,-104.57453447408146,True
confidence_no_high_vol,0.43108233117483813,1.0,18.75,22.5,True,0.0,16267,2040854.1000000008,3.455433404751732,0.5096821786438802,125.4597713161616,-10543.799999999348,346.4012181883971,-104.57453447408146,True
confidence_no_high_vol,0.43108233117483813,1.0,22.5,15.0,True,0.0,16267,2036730.4499999997,3.4504720760808065,0.5096821786438802,125.20627343701972,-14528.249999999534,345.9038535761669,-104.57453447408146,True
confidence_no_after_2pm,0.435759209344115,1.0,18.75,22.5,True,0.0,11317,2036519.475000001,5.097448268827066,0.593620217372095,179.95223778386506,-5124.90000000014,377.1272514141113,-108.42526178010449,True
confidence_threshold,0.435759209344115,1.0,11.25,15.0,True,0.5,18447,2035559.3925000038,3.513383133909529,0.6363094270071015,110.34636485607436,-7297.665000000154,242.41332531095603,-120.71668206886237,True
confidence_no_after_2pm,0.435759209344115,1.25,11.25,30.0,True,0.5,11317,2027212.7812500012,5.198346181588029,0.640629141998763,179.1298737518778,-4688.681250000023,346.21691379310346,-118.72629548807451,True
confidence_and_adx,0.435759209344115,1.0,15.0,15.0,True,0.0,12701,2021834.4000000048,4.705253203877122,0.5955436579796867,159.18702464372922,-4886.999999999767,339.4369910100478,-106.53397110503641,True
confidence_and_adx,0.43108233117483813,1.0,11.25,15.0,True,0.5,20899,2010045.5250000036,3.0338376630581085,0.6028518110914398,96.17902890090453,-5250.540000000037,237.9829649178508,-119.07251204819265,True
confidence_no_after_2pm,0.435759209344115,1.25,11.25,22.5,True,0.5,11317,1996888.9687500012,5.135545737748056,0.640629141998763,176.45038161615278,-4688.681250000023,342.03431896551723,-118.72629548807451,True
confidence_no_high_vol,0.43108233117483813,1.0,22.5,30.0,True,0.5,16267,1994168.295,3.3473844572062412,0.48810475195180425,122.58980113112436,-14710.275000000722,358.14811964735503,-102.02086886033379,True
confidence_no_high_vol,0.43108233117483813,1.0,22.5,22.5,True,0.5,16267,1985117.145,3.3367301263340106,0.48810475195180425,122.03338937726686,-15081.525000001537,357.008176322418,-102.02086886033379,True
confidence_no_high_vol,0.43108233117483813,1.0,18.75,15.0,True,0.0,16267,1980914.6250000007,3.3833178188417543,0.5096821786438802,121.77504303190513,-11369.999999999534,339.17175551803166,-104.57453447408146,True
confidence_no_after_2pm,0.435759209344115,1.0,18.75,30.0,True,0.5,11317,1966831.0950000004,4.884845800399061,0.5752407881947512,173.79438853052932,-5326.320000000182,379.89462672811055,-105.32201477012676,True
confidence_no_high_vol,0.43108233117483813,1.0,22.5,15.0,True,0.5,16267,1961325.0449999997,3.3087238613240175,0.48810475195180425,120.57079025019978,-15525.900000002235,354.01169017632236,-102.02086886033379,True
confidence_no_after_2pm,0.435759209344115,1.0,18.75,15.0,True,0.0,11317,1952338.7250000008,4.928077795040626,0.593620217372095,172.51380445347715,-5124.90000000014,364.5966247395058,-108.42526178010449,True
confidence_no_after_2pm,0.435759209344115,1.25,11.25,15.0,True,0.5,11317,1949777.718750001,5.037978605981365,0.640629141998763,172.2875071794646,-4806.150000000023,335.5362155172414,-118.72629548807451,True
confidence_no_high_vol,0.43108233117483813,1.0,18.75,30.0,True,0.5,16267,1946995.3650000005,3.291856043200002,0.48810475195180425,119.68988535071006,-11345.085000001709,352.2069445843828,-102.02086886033379,True
confidence_no_after_2pm,0.435759209344115,1.0,18.75,22.5,True,0.5,11317,1940993.0325000007,4.8338109714049775,0.5752407881947512,171.51126910842103,-5326.320000000182,375.92564631336404,-105.32201477012676,True
confidence_no_high_vol,0.43108233117483813,1.0,18.75,22.5,True,0.5,16267,1935348.0150000006,3.278145661570632,0.48810475195180425,118.97387440831135,-11640.88500000129,350.740023929471,-102.02086886033379,True
confidence_and_adx,0.435759209344115,1.0,15.0,30.0,True,0.5,12701,1929428.6850000035,4.465145618945366,0.5760176364065822,151.91155696401887,-4742.805000000866,339.83583378895577,-103.40023676880165,True
confidence_no_high_vol,0.43108233117483813,1.0,18.75,15.0,True,0.5,16267,1905378.2775000008,3.2428675477973647,0.48810475195180425,117.13151026618311,-12053.9850000015,346.9654977959697,-102.02086886033379,True
confidence_and_adx,0.435759209344115,1.0,15.0,22.5,True,0.5,12701,1902533.385000004,4.416843169785282,0.5760176364065822,149.7939835446031,-4843.00500000082,336.1596036085293,-103.40023676880165,True
confidence_and_adx,0.435759209344115,1.0,11.25,30.0,True,0.0,12701,1899914.7000000048,4.5257685871091615,0.6364065821588851,149.58780410991298,-4232.699999999721,301.7171965854265,-116.81452417082107,True
confidence_no_after_2pm,0.435759209344115,1.0,18.75,15.0,True,0.5,11317,1898902.6575000007,4.750674896847456,0.5752407881947512,167.79205244322705,-5326.320000000182,369.46015092165896,-105.32201477012676,True
confidence_no_after_2pm,0.435759209344115,1.0,15.0,30.0,True,0.0,11317,1895557.2000000002,4.813834172935017,0.593620217372095,167.4964389855969,-5121.599999999977,356.1444775230723,-108.42526178010449,True
confidence_no_high_vol,0.43108233117483813,1.0,15.0,30.0,True,0.0,16267,1879546.2000000011,3.261357401910397,0.5096821786438802,115.54350525603991,-9628.200000001583,326.9454348088289,-104.57453447408146,True
confidence_and_adx,0.435759209344115,1.0,15.0,15.0,True,0.5,12701,1859713.485000004,4.339941032876978,0.5760176364065822,146.42260333832013,-4843.00500000082,330.3066921815201,-103.40023676880165,True
confidence_and_adx,0.435759209344115,1.0,11.25,22.5,True,0.0,12701,1848357.6000000052,4.423375128212848,0.6300291315644437,145.5285095661763,-4320.5999999996275,298.46040989752595,-115.0484977626246,True
confidence_no_high_vol,0.43108233117483813,1.0,15.0,22.5,True,0.0,16267,1848028.2000000014,3.2234368322572484,0.5096821786438802,113.60596299256171,-9994.80000000156,323.1439633337355,-104.57453447408146,True
confidence_no_after_2pm,0.435759209344115,1.0,15.0,22.5,True,0.0,11317,1840155.0000000005,4.702365733145503,0.593620217372095,162.60095431651501,-5121.599999999977,347.8976481095563,-108.42526178010449,True
confidence_no_after_2pm,0.43108233117483813,1.0,11.25,30.0,True,0.5,18603,1829416.5750000007,3.0339873437301574,0.5976992958125034,98.33986856958559,-6473.520000000019,245.42138231855387,-120.17955304649918,True
confidence_no_after_2pm,0.43108233117483813,1.0,11.25,22.5,True,0.5,18603,1794283.5750000004,2.994925667825493,0.5976992958125034,96.4513022093211,-6660.270000000019,242.2616557244357,-120.17955304649918,True
confidence_no_high_vol,0.43108233117483813,1.0,15.0,15.0,True,0.0,16267,1770557.7000000011,3.130228967186041,0.5096821786438802,108.84352984569995,-10480.2000000017,313.80003618381386,-104.57453447408146,True
confidence_and_adx,0.435759209344115,1.0,11.25,15.0,True,0.0,12701,1767183.0750000053,4.28485252944388,0.6206597905676718,139.13731792772265,-4519.949999999721,292.42198401623784,-111.79954800498699,True
confidence_no_after_2pm,0.435759209344115,1.0,15.0,15.0,True,0.0,11317,1758798.3000000007,4.538677207862689,0.593620217372095,155.4120615003977,-5121.599999999977,335.7873920809764,-108.42526178010449,True
confidence_no_after_2pm,0.43108233117483813,1.0,11.25,15.0,True,0.5,18603,1733898.2625000007,2.9277878911973394,0.5976992958125034,93.20530358006776,-7001.14499999996,236.8308334832269,-120.17955304649918,True
confidence_no_high_vol,0.43108233117483813,1.0,15.0,30.0,True,0.5,16267,1726139.4750000006,3.031881153032344,0.48810475195180425,106.11295721399155,-10471.905000001192,324.3913413098237,-102.02086886033379,True
confidence_no_high_vol,0.43108233117483813,1.0,15.0,22.5,True,0.5,16267,1710380.475000001,3.0133308472462854,0.48810475195180425,105.14418608225247,-10655.205000001122,322.406580604534,-102.02086886033379,True
confidence_no_after_2pm,0.435759209344115,1.0,15.0,30.0,True,0.5,11317,1697491.9050000003,4.352852370045865,0.5752407881947512,149.9948665724132,-5123.579999999958,338.5214792626728,-105.32201477012676,True
confidence_no_high_vol,0.435759209344115,1.25,22.5,30.0,True,0.0,6985,1692381.3750000023,6.8699040112377645,0.6299212598425197,242.2879563350039,-9795.0,450.1582670454545,-111.53384912959291,True
confidence_no_high_vol,0.435759209344115,1.25,22.5,22.5,True,0.0,6985,1680685.1250000023,6.829336402892725,0.6299212598425197,240.61347530422367,-9795.0,447.50002840909093,-111.53384912959291,True
confidence_no_high_vol,0.43108233117483813,1.0,15.0,15.0,True,0.5,16267,1671645.2250000008,2.967734633514486,0.48810475195180425,102.76296950882158,-10897.905000001192,317.52808564231736,-102.02086886033379,True
confidence_no_after_2pm,0.435759209344115,1.0,15.0,22.5,True,0.5,11317,1669790.8050000004,4.298137706303255,0.5752407881947512,147.54712423787225,-5123.579999999958,334.26631797235024,-105.32201477012676,True
confidence_no_after_2pm,0.435759209344115,1.0,11.25,30.0,True,0.0,11317,1653286.2000000011,4.362400350458886,0.6304674383670584,146.08873376336496,-4894.5,300.62850735809394,-117.71563322959045,True
confidence_no_high_vol,0.435759209344115,1.25,18.75,30.0,True,0.0,6985,1647270.3750000033,6.713439727381568,0.6299212598425197,235.82968861846862,-6964.125,439.90576704545475,-111.53384912959291,True
confidence_no_high_vol,0.435759209344115,1.25,22.5,15.0,True,0.0,6985,1646862.1875000023,6.712023958170805,0.6299212598425197,235.77125089477485,-9795.0,439.8129971590909,-111.53384912959291,True
confidence_no_high_vol,0.435759209344115,1.25,18.75,22.5,True,0.0,6985,1634599.9687500037,6.669493327610485,0.6299212598425197,234.015743557624,-6964.125,437.02612926136396,-111.53384912959291,True
confidence_no_after_2pm,0.435759209344115,1.0,15.0,15.0,True,0.5,11317,1629112.4550000005,4.217790635542375,0.5752407881947512,143.9526778298136,-5123.579999999958,328.01772350230414,-105.32201477012676,True
confidence_no_high_vol,0.435759209344115,1.25,22.5,30.0,True,0.5,6985,1624145.3812500024,6.545077547531767,0.612168933428776,232.5190238010025,-10188.975000000442,448.3264660313376,-108.12055647840425,True
confidence_no_high_vol,0.435759209344115,1.25,22.5,22.5,True,0.5,6985,1618297.2562500024,6.525111165822944,0.612168933428776,231.68178328561237,-10188.975000000442,446.9588034962581,-108.12055647840425,True
confidence_no_after_2pm,0.435759209344115,1.0,11.25,22.5,True,0.0,11317,1604768.100000001,4.257814403203968,0.624016965626933,141.8015463462049,-4894.5,296.99214103653355,-115.93090138856181,True
confidence_no_high_vol,0.435759209344115,1.25,22.5,15.0,True,0.5,6985,1601385.7875000027,6.4673728581911245,0.612168933428776,229.260671080888,-10188.975000000442,443.00382951356397,-108.12055647840425,True
confidence_no_high_vol,0.435759209344115,1.25,18.75,15.0,True,0.0,6985,1594644.281250004,6.530909877217685,0.6299212598425197,228.29553060128904,-6964.125,427.94529119318213,-111.53384912959291,True
confidence_no_high_vol,0.43108233117483813,1.0,11.25,30.0,True,0.0,16267,1572116.4,2.9193943367408592,0.564209749800209,96.64451957951681,-8268.900000002468,260.5344737415558,-115.540837917901,True
confidence_no_high_vol,0.435759209344115,1.25,18.75,30.0,True,0.5,6985,1571861.6812500032,6.366573101859082,0.612168933428776,225.03388421617797,-7197.843750000582,436.0992209424697,-108.12055647840425,True
confidence_no_high_vol,0.435759209344115,1.25,18.75,22.5,True,0.5,6985,1565526.4781250034,6.344943761891712,0.612168933428776,224.1269116857557,-7197.843750000582,434.6176486494388,-108.12055647840425,True
confidence_no_high_vol,0.435759209344115,1.25,18.75,15.0,True,0.5,6985,1545548.6343750036,6.276736387043924,0.612168933428776,221.26680520758822,-7197.843750000582,429.94556171071105,-108.12055647840425,True
confidence_no_high_vol,0.43108233117483813,1.0,11.25,22.5,True,0.0,16267,1535123.1000000006,2.8722597985731966,0.5608286715436159,94.37038790188728,-8642.400000002352,258.14465636303856,-114.78798824023521,True
confidence_no_after_2pm,0.435759209344115,1.0,11.25,15.0,True,0.0,11317,1529390.1000000008,4.115653970712182,0.6150039763188124,135.14094724750382,-5067.900000000023,290.2676724137931,-112.84434482758599,True
confidence_and_adx,0.435759209344115,1.0,11.25,30.0,True,0.5,12701,1521119.8350000037,3.810112231862235,0.6466419966931738,119.76378513502902,-4136.490000000456,251.1167661025205,-120.61099933155029,True
confidence_no_high_vol,0.435759209344115,1.25,15.0,30.0,True,0.0,6985,1515468.7500000033,6.256295197960618,0.6299212598425197,216.96045096635694,-6238.5,409.95085227272756,-111.53384912959291,True
confidence_no_high_vol,0.435759209344115,1.25,15.0,22.5,True,0.0,6985,1498861.5000000037,6.198694136621459,0.6299212598425197,214.5828919112389,-6238.5,406.1764772727276,-111.53384912959291,True
confidence_and_adx,0.435759209344115,1.0,11.25,22.5,True,0.5,12701,1495341.2850000039,3.7624890157237965,0.6466419966931738,117.73413786316068,-4180.44000000041,247.97801655911377,-120.61099933155029,True
confidence_and_adx,0.435759209344115,1.0,11.25,15.0,True,0.5,12701,1454754.0225000037,3.6875082284217537,0.6466419966931738,114.53854204393384,-4280.115000000456,243.0361850115672,-120.61099933155029,True
confidence_no_high_vol,0.435759209344115,1.25,15.0,15.0,True,0.0,6985,1454684.2500000037,6.045468497997036,0.6299212598425197,208.25830350751664,-6194.625,396.1361931818185,-111.53384912959291,True
confidence_no_high_vol,0.43108233117483813,1.0,11.25,15.0,True,0.0,16267,1444920.0750000007,2.764299099672327,0.5508698592241962,88.82523360177049,-10197.750000002212,252.6388684298629,-112.1732399671278,True
confidence_no_high_vol,0.435759209344115,1.25,15.0,30.0,True,0.5,6985,1416044.0062500034,5.834588033819101,0.612168933428776,202.72641463851159,-6218.3062500003725,399.65916598456505,-108.12055647840425,True
confidence_no_high_vol,0.435759209344115,1.25,15.0,22.5,True,0.5,6985,1407740.3812500034,5.806238204375148,0.612168933428776,201.53763511095252,-6218.3062500003725,397.71725181244165,-108.12055647840425,True
confidence_no_high_vol,0.435759209344115,1.25,15.0,15.0,True,0.5,6985,1385651.7562500034,5.730824303650891,0.612168933428776,198.3753409090914,-6196.3687500003725,392.55153034377935,-108.12055647840425,True
confidence_no_after_2pm,0.435759209344115,1.0,11.25,30.0,True,0.5,11317,1323001.425000001,3.68000311147419,0.640629141998763,116.90389900150225,-4727.745000000112,250.57353103448278,-121.38103639045961,True
confidence_no_high_vol,0.43108233117483813,1.0,11.25,30.0,True,0.5,16267,1317221.265,2.5935875336622836,0.5675293539066822,80.97505778570111,-9080.10000000114,232.21374566724435,-117.49481663113008,True
confidence_no_high_vol,0.435759209344115,1.25,11.25,30.0,True,0.0,6985,1312351.5000000019,5.55190408182913,0.6319255547602004,187.8813886900504,-5228.25,362.63247621205244,-112.13856476079252,True
confidence_no_after_2pm,0.435759209344115,1.0,11.25,22.5,True,0.5,11317,1298742.375000001,3.630861569936237,0.640629141998763,114.76030529292224,-4727.745000000112,247.2274551724138,-121.38103639045961,True
confidence_no_high_vol,0.43108233117483813,1.0,11.25,22.5,True,0.5,16267,1298724.6150000002,2.571210100471882,0.5675293539066822,79.83799194688635,-9266.850000001024,230.2102090554593,-117.49481663113008,True
confidence_no_high_vol,0.435759209344115,1.25,11.25,22.5,True,0.0,6985,1289882.625000002,5.4739472910646025,0.631496062992126,184.66465640658583,-5228.25,357.7856211743368,-112.00844988344896,True
confidence_no_after_2pm,0.435759209344115,1.0,11.25,15.0,True,0.5,11317,1261053.375000001,3.5545149875670226,0.640629141998763,111.4300057435717,-4821.7200000000885,242.0289724137931,-121.38103639045961,True
confidence_no_high_vol,0.43108233117483813,1.0,11.25,15.0,True,0.5,16267,1253623.1025000003,2.516645837064463,0.5675293539066822,77.06541479682795,-10056.112500000978,225.32486324740037,-117.49481663113008,True
confidence_no_high_vol,0.435759209344115,1.25,11.25,15.0,True,0.0,6985,1239736.6875000028,5.300038890666546,0.6319255547602004,177.48556728704406,-5228.25,346.1814538966924,-112.13856476079252,True
confidence_no_high_vol,0.435759209344115,1.0,22.5,30.0,True,0.0,6985,1169501.100000002,4.848233006258556,0.5749463135289907,167.43036506800314,-10845.60000000021,366.88423804780854,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,22.5,22.5,True,0.0,6985,1160144.100000002,4.817443880673671,0.5749463135289907,166.09078024337896,-10845.60000000021,364.5543077689241,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.25,11.25,30.0,True,0.5,6985,1147945.9687500019,4.929464314653523,0.6319255547602004,164.3444479241234,-5164.293750000303,326.2537381060262,-113.62817240373309,True
confidence_no_high_vol,0.435759209344115,1.25,11.25,22.5,True,0.5,6985,1136711.5312500023,4.89100839211605,0.6319255547602004,162.73608178239118,-5164.293750000303,323.70855516538285,-113.62817240373309,True
confidence_no_high_vol,0.435759209344115,1.0,18.75,30.0,True,0.0,6985,1133412.3000000028,4.729483129651975,0.5749463135289907,162.26375089477492,-8378.100000000326,357.89798306772906,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,22.5,15.0,True,0.0,6985,1133085.7500000019,4.728408619770628,0.5749463135289907,162.2170007158199,-10845.60000000021,357.8166708167328,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,18.75,22.5,True,0.0,6985,1123275.975000003,4.696129642060417,0.5749463135289907,160.8125948460992,-8378.100000000326,355.37399775896415,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,22.5,30.0,True,0.5,6985,1114912.305000002,4.581593610062955,0.5531853972798855,159.615219040802,-11160.780000000144,369.09983307453393,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.25,11.25,15.0,True,0.5,6985,1111638.5625000023,4.80518263145518,0.6319255547602004,159.14653722262022,-5164.293750000303,318.0282269483462,-113.62817240373309,True
confidence_no_high_vol,0.435759209344115,1.0,22.5,22.5,True,0.5,6985,1110233.805000002,4.566564189695512,0.5531853972798855,158.9454266284899,-11160.780000000144,367.88904114906813,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,22.5,15.0,True,0.5,6985,1096704.630000002,4.523102469421985,0.5531853972798855,157.00853686471038,-11160.780000000144,364.3877018633538,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,18.75,15.0,True,0.0,6985,1091311.425000003,4.590950573532648,0.5749463135289907,156.2364244810312,-8378.100000000326,347.41469746015946,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,18.75,30.0,True,0.5,6985,1073085.3450000025,4.447226833418261,0.5531853972798855,153.6271073729424,-8583.030000000144,358.2750504658385,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,18.75,22.5,True,0.5,6985,1068017.182500003,4.430945643997933,0.5531853972798855,152.90152934860456,-8583.030000000144,356.96341420807454,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,18.75,15.0,True,0.5,6985,1052034.9075000028,4.3796034767641885,0.5531853972798855,150.61344416607054,-8583.030000000144,352.8272146739131,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,15.0,30.0,True,0.0,6985,1027971.0000000028,4.3825294663481875,0.5749463135289907,147.1683607730856,-7743.000000000233,331.6426792828685,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,15.0,22.5,True,0.0,6985,1014685.200000003,4.33881265917755,0.5749463135289907,145.26631352899113,-7743.000000000233,328.33446215139446,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,15.0,15.0,True,0.0,6985,979343.4000000029,4.22252077945158,0.5749463135289907,140.2066428060133,-7707.9000000003725,319.5342131474104,-102.74036511156092,True
confidence_no_high_vol,0.435759209344115,1.0,15.0,30.0,True,0.5,6985,948431.2050000026,4.046782359633489,0.5531853972798855,135.78113171080926,-7732.020000000135,326.01466226708067,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,15.0,22.5,True,0.5,6985,941788.3050000027,4.025442413804936,0.5531853972798855,134.83010808876202,-7732.020000000135,324.29548524844716,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,15.0,15.0,True,0.5,6985,924117.4050000028,3.968675632919814,0.5531853972798855,132.30027272727312,-7714.4700000000885,319.7222709627329,-99.74029157321284,True
confidence_no_high_vol,0.435759209344115,1.0,11.25,30.0,True,0.0,6985,865477.2000000015,3.8951148041104915,0.627630637079456,123.90511095204029,-7078.199999999953,265.6070255474451,-114.93425605536261,True
confidence_no_high_vol,0.435759209344115,1.0,11.25,22.5,True,0.0,6985,847502.1000000017,3.8300671600822516,0.6229062276306371,121.33172512526868,-7078.199999999953,263.60967593656625,-113.7347512343327,True
confidence_no_high_vol,0.435759209344115,1.0,11.25,15.0,True,0.0,6985,807385.3500000021,3.7016059856682695,0.6128847530422333,115.58845382963523,-7078.199999999895,258.4067274001402,-110.60468171724578,True
confidence_no_high_vol,0.435759209344115,1.0,11.25,30.0,True,0.5,6985,733952.7750000015,3.4336528702994444,0.6319255547602004,105.07555833929872,-7021.4549999999,234.60299048482096,-117.30253792298649,True
confidence_no_high_vol,0.435759209344115,1.0,11.25,22.5,True,0.5,6985,724965.2250000017,3.4038518018935657,0.6319255547602004,103.78886542591292,-7021.4549999999,232.56684413230624,-117.30253792298649,True
